flow_duration,total_fwd_packets,total_backward_packets,max_packet_length,average_packet_size,active_mean,label
49,2,0,229,343.5,0,Portmap
80,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
52,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
3,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,193,289.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
3,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
2,2,0,283,424.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,247,370.5,0,Portmap
48,2,0,247,370.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,283,424.5,0,Portmap
1,2,0,229,343.5,0,Portmap
6,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
53,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,121,181.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
158,2,2,6,7.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
2,2,0,247,370.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
3,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
76,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
45,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
0,2,0,265,397.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,175,262.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,193,289.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
3,4,0,229,286.25,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
8763885,31,34,976,109.66153846153844,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
45,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
54,2,2,6,7.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,193,289.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,283,424.5,0,Portmap
45,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,283,424.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
51,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
51,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,247,370.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,193,289.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
6,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
3,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
44,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
4,2,0,548,822,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,247,370.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
2,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
45,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
53,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
3,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
51,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
46,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
49,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
50,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,373,559.5,0,Portmap
1,2,0,212,318,0,Portmap
49,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
3,2,0,548,822,0,Portmap
48,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
2,2,0,247,370.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
